6862583
5838198
5420658
5010364
4665377
6467147
8914755
8607428
6989888
6345620
4640410
4693479
7183759
5759262
4847656
5306592
4426794
5500901
7444416
7564391
7899368
5358314
4436269
4419229
7068296
5876083
4807961
4873080
5050891
7092865
6862662
7517830
8912169
5844352
5041769
6220334
7538529
6602448
5779180
4835210
4787904
6283324
7855129
8450717
7112069
5242535
4461979
5240995
7099063
6413429
5839514
5371604
5439166
5850383
7039702
8058748
8245227
5865014
4908979
5779958
7256079
6190517
6120626
4885643
5296096
6051571
6900676
8476499
7791791
5344613
4913707
5756193
7584596
6560742
6526586
4831688
4878262
6421614
7307931
7309774
6690366
5444948
4824940
5791208
8225477
6564338
5581725
5563071
4453983
5900212
8337998
7786659
7057213
6694523
4313019
6181548
7793358
5914945
5819734
5255988
4740588
7052275
7945564
8241110
7296355
5104799
4458429
6226214
8031295
7928337
6443170
4841979
4862847
5022647
6426220
7447146
7666970
5785964
4907057
6047292
7964293
7597060
6085644
5352359
4608528
6548439
7643987
8037137

5101803
4555602
6442746
8072330
6976800
5691452
5531616
5264439
5804433
7713260
8350517
7583146
5566075
5339890
7089880
9397357
8390677
7347915
5776131
4919289
6696292
770523
7922701
7819472
5875917
4800733
6152583
8394747
8898062
6356903
5685227
5506308
8037779
10093343
10308076
8943599
5603920
6154138
8273142
8991267
7952204
6356961
5569828
5783598
7926956
8886851
9612423
7559148
5576852
5731899
6609694
10655730
7681798
6517514
6105359
5940475
7920627
8415321
9080226
7968220
5759367
5769083
9606304
